#EXPORTTYPE:                 ;DATA ALL                                           
#FILE:                       ;BM_80CASH01_20CH.ngb-ds3                           
#FORMAT:                     ;NETZSCH5                                           
#FTYPE:                      ;ANSI                                               
#IDENTITY:                   ;BM_80CASH01_20CH                                   
#DECIMAL:                    ;POINT                                              
#SEPARATOR:                  ;SEMICOLON                                          
#MTYPE:                      ;TG                                                 
#INSTRUMENT:                 ;NETZSCH STA 449F3                                  
#PROJECT:                    ;                                                   
#DATE/TIME:                  ;19.02.2026 12:55:17 (UTC+1)                        
#CORR. FILE:                 ;Basis Al203_950C_10 kmin_15.01.24.ngb-bs3          
#TEMPCAL:                    ;Temperaturkalibrierung Al203_12.12.25.ngb-ts3      
#SENSITIVITY:                ;Empfindlichkeitskalibrierung Al203_12.12.25.ngb-es3
#LABORATORY:                 ;                                                   
#OPERATOR:                   ;LS                                                 
#REMARK:                     ;                                                   
#SAMPLE:                     ;BM_80CASH01_20CH                                   
#SAMPLE MASS /mg:            ;24.3                                               
#MATERIAL:                   ;                                                   
#REFERENCE:                  ;Referenz                                           
#REFERENCE MASS /mg:         ;0                                                  
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                   
#SAMPLE CRUCIBLE MASS /mg:   ;144.5                                              
#REFERENCE CRUCIBLE MASS /mg:;138.2                                              
#DSC RANGE /µV:              ;5000                                               
#TG RANGE /mg:               ;35000                                              
#TAU-R:                      ;---                                                
#CORR. CODE:                 ;020                                                
#EXO:                        ;-1                                                 
#RANGE:                      ;25°C/10.0(K/min)/950°C                             
#SEGMENT:                    ;S1/1                                               
#SEG. 1:                     ;25°C/10.0(K/min)/950°C                             

##Temp./°C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW)
 30.92400; 3.23000; 99.37449;20.00000;20.00000;      -0.13368;1.11833
 31.01100; 3.24000; 99.37449;20.00000;20.00000;      -0.14324;1.11821
 31.08800; 3.25000; 99.37449;20.00000;20.00000;      -0.15838;1.11810
 31.15800; 3.26000; 99.37037;20.00000;20.00000;      -0.16328;1.11800
 31.23900; 3.27000; 99.36626;20.00000;20.00000;      -0.14799;1.11789
 31.31100; 3.28000; 99.36626;20.00000;20.00000;      -0.12159;1.11779
 31.41200; 3.29000; 99.36626;20.00000;20.00000;      -0.10535;1.11765
 31.48200; 3.30000; 99.36626;20.00000;20.00000;      -0.11351;1.11755
 31.54900; 3.31000; 99.36626;20.00000;20.00000;      -0.14560;1.11746
 31.62100; 3.32000; 99.36214;20.00000;20.00000;      -0.19032;1.11735
 31.71300; 3.33000; 99.36214;20.00000;20.00000;      -0.23399;1.11723
 31.78000; 3.34000; 99.35802;20.00000;20.00000;      -0.27021;1.11713
 31.86400; 3.35000; 99.35391;20.00000;20.00000;      -0.29816;1.11702
 31.93800; 3.36000; 99.35391;20.00000;20.00000;      -0.31252;1.11691
 32.01300; 3.37000; 99.34979;20.00000;20.00000;      -0.30700;1.11681
 32.10100; 3.38000; 99.34156;20.00000;20.00000;      -0.28698;1.11668
 32.18800; 3.39000; 99.34156;20.00000;20.00000;      -0.26820;1.11656
 32.28600; 3.40000; 99.34156;20.00000;20.00000;      -0.26168;1.11643
 32.34700; 3.41000; 99.34156;20.00000;20.00000;      -0.26629;1.11634
 32.42500; 3.42000; 99.33333;20.00000;20.00000;      -0.26835;1.11623
 32.52300; 3.43000; 99.32922;20.00000;20.00000;      -0.26108;1.11609
 32.59600; 3.44000; 99.32922;20.00000;20.00000;      -0.25709;1.11599
 32.68000; 3.45000; 99.32922;20.00000;20.00000;      -0.26428;1.11587
 32.76500; 3.46000; 99.32922;20.00000;20.00000;      -0.27497;1.11576
 32.84100; 3.47000; 99.31687;20.00000;20.00000;      -0.27507;1.11565
 32.91900; 3.48000; 99.31687;20.00000;20.00000;      -0.26596;1.11554
 33.01600; 3.49000; 99.31687;20.00000;20.00000;      -0.26403;1.11540
 33.09400; 3.50000; 99.31687;20.00000;20.00000;      -0.27988;1.11530
 33.17900; 3.51000; 99.31276;20.00000;20.00000;      -0.30732;1.11518
 33.26100; 3.52000; 99.30453;20.00000;20.00000;      -0.32813;1.11506
 33.35300; 3.53000; 99.30453;20.00000;20.00000;      -0.33733;1.11493
 33.42500; 3.54000; 99.30041;20.00000;20.00000;      -0.33861;1.11483
 33.52100; 3.55000; 99.30041;20.00000;20.00000;      -0.33002;1.11470
 33.61300; 3.56000; 99.29218;20.00000;20.00000;      -0.30553;1.11457
 33.69600; 3.57000; 99.28807;20.00000;20.00000;      -0.26581;1.11445
 33.76600; 3.58000; 99.28807;20.00000;20.00000;      -0.22293;1.11436
 33.85700; 3.59000; 99.28807;20.00000;20.00000;      -0.19487;1.11423
 33.94400; 3.60000; 99.28395;20.00000;20.00000;      -0.19498;1.11411
 34.02400; 3.61000; 99.28395;20.00000;20.00000;      -0.21492;1.11399
 34.11800; 3.62000; 99.28395;20.00000;20.00000;      -0.23480;1.11386
 34.20800; 3.63000; 99.27572;20.00000;20.00000;      -0.24055;1.11374
 34.29400; 3.64000; 99.27572;20.00000;20.00000;      -0.22895;1.11362
 34.37800; 3.65000; 99.27160;20.00000;20.00000;      -0.21346;1.11350
 34.47400; 3.66000; 99.27160;20.00000;20.00000;      -0.21823;1.11336
 34.56100; 3.67000; 99.27160;20.00000;20.00000;      -0.24559;1.11324
 34.64700; 3.68000; 99.27160;20.00000;20.00000;      -0.27317;1.11312
 34.72300; 3.69000; 99.25926;20.00000;20.00000;      -0.28157;1.11302
 34.81900; 3.70000; 99.25926;20.00000;20.00000;      -0.26499;1.11288
 34.90300; 3.71000; 99.25926;20.00000;20.00000;      -0.23888;1.11276
 35.00600; 3.72000; 99.25514;20.00000;20.00000;      -0.23068;1.11262
 35.08700; 3.73000; 99.25514;20.00000;20.00000;      -0.24895;1.11251
 35.17600; 3.74000; 99.25514;20.00000;20.00000;      -0.27449;1.11238
 35.25400; 3.75000; 99.24691;20.00000;20.00000;      -0.28891;1.11227
 35.36000; 3.76000; 99.24280;20.00000;20.00000;      -0.28945;1.11213
 35.45400; 3.77000; 99.24280;20.00000;20.00000;      -0.27951;1.11199
 35.54900; 3.78000; 99.24280;20.00000;20.00000;      -0.27230;1.11186
 35.62800; 3.79000; 99.23457;20.00000;20.00000;      -0.27925;1.11175
 35.72800; 3.80000; 99.23457;20.00000;20.00000;      -0.29734;1.11161
 35.80600; 3.81000; 99.23457;20.00000;20.00000;      -0.31937;1.11150
 35.90600; 3.82000; 99.22634;20.00000;20.00000;      -0.33516;1.11136
 36.00100; 3.83000; 99.22634;20.00000;20.00000;      -0.33307;1.11123
 36.09800; 3.84000; 99.21811;20.00000;20.00000;      -0.30484;1.11109
 36.18000; 3.85000; 99.21811;20.00000;20.00000;      -0.25813;1.11098
 36.28200; 3.86000; 99.21399;20.00000;20.00000;      -0.21315;1.11083
 36.37100; 3.87000; 99.21399;20.00000;20.00000;      -0.18564;1.11071
 36.46100; 3.88000; 99.21399;20.00000;20.00000;      -0.18688;1.11058
 36.55700; 3.89000; 99.20988;20.00000;20.00000;      -0.21808;1.11045
 36.64000; 3.90000; 99.20988;20.00000;20.00000;      -0.26204;1.11033
 36.75100; 3.91000; 99.20988;20.00000;20.00000;      -0.29512;1.11018
 36.84700; 3.92000; 99.19753;20.00000;20.00000;      -0.30889;1.11004
 36.92900; 3.93000; 99.19753;20.00000;20.00000;      -0.31478;1.10993
 37.02900; 3.94000; 99.19753;20.00000;20.00000;      -0.33740;1.10979
 37.11900; 3.95000; 99.19342;20.00000;20.00000;      -0.39679;1.10966
 37.21800; 3.96000; 99.19342;20.00000;20.00000;      -0.47627;1.10952
 37.32500; 3.97000; 99.18519;20.00000;20.00000;      -0.53359;1.10937
 37.39700; 3.98000; 99.17284;20.00000;20.00000;      -0.54413;1.10927
 37.51400; 3.99000; 99.16872;20.00000;20.00000;      -0.50951;1.10911
 37.59900; 4.00000; 99.16872;20.00000;20.00000;      -0.45074;1.10899
 37.69400; 4.01000; 99.16049;20.00000;20.00000;      -0.38809;1.10886
 37.79100; 4.02000; 99.16049;20.00000;20.00000;      -0.32508;1.10872
 37.88800; 4.03000; 99.15226;20.00000;20.00000;      -0.26212;1.10859
 37.99200; 4.04000; 99.15226;20.00000;20.00000;      -0.21662;1.10844
 38.08900; 4.05000; 99.15226;20.00000;20.00000;      -0.21438;1.10830
 38.19000; 4.06000; 99.15226;20.00000;20.00000;      -0.26168;1.10816
 38.28100; 4.07000; 99.15226;20.00000;20.00000;      -0.33327;1.10804
 38.38200; 4.08000; 99.14403;20.00000;20.00000;      -0.38178;1.10789
 38.46400; 4.09000; 99.13580;20.00000;20.00000;      -0.37835;1.10778
 38.58300; 4.10000; 99.13169;20.00000;20.00000;      -0.33377;1.10761
 38.66500; 4.11000; 99.13169;20.00000;20.00000;      -0.28574;1.10750
 38.77400; 4.12000; 99.13169;20.00000;20.00000;      -0.27323;1.10735
 38.86000; 4.13000; 99.12757;20.00000;20.00000;      -0.30373;1.10722
 38.97100; 4.14000; 99.12757;20.00000;20.00000;      -0.35553;1.10707
 39.06100; 4.15000; 99.11934;20.00000;20.00000;      -0.40118;1.10694
 39.16400; 4.16000; 99.11523;20.00000;20.00000;      -0.42420;1.10680
 39.27000; 4.17000; 99.11111;20.00000;20.00000;      -0.42298;1.10665
 39.36800; 4.18000; 99.10700;20.00000;20.00000;      -0.40449;1.10651
 39.47300; 4.19000; 99.10288;20.00000;20.00000;      -0.37770;1.10637
 39.56400; 4.20000; 99.09877;20.00000;20.00000;      -0.34958;1.10624
 39.66600; 4.21000; 99.09465;20.00000;20.00000;      -0.32893;1.10610
 39.76800; 4.22000; 99.09465;20.00000;20.00000;      -0.32054;1.10595
 39.86500; 4.23000; 99.09053;20.00000;20.00000;      -0.32070;1.10582
 39.96800; 4.24000; 99.08642;20.00000;20.00000;      -0.32227;1.10567
 40.06800; 4.25000; 99.08230;20.00000;20.00000;      -0.31420;1.10553
 40.17800; 4.26000; 99.08230;20.00000;20.00000;      -0.29003;1.10538
 40.28000; 4.27000; 99.07407;20.00000;20.00000;      -0.25708;1.10524
 40.36100; 4.28000; 99.07407;20.00000;20.00000;      -0.22954;1.10512
 40.47000; 4.29000; 99.07407;20.00000;20.00000;      -0.21558;1.10497
 40.58000; 4.30000; 99.07407;20.00000;20.00000;      -0.21506;1.10482
 40.67000; 4.31000; 99.06584;20.00000;20.00000;      -0.22840;1.10469
 40.77400; 4.32000; 99.06584;20.00000;20.00000;      -0.25812;1.10454
 40.88600; 4.33000; 99.06584;20.00000;20.00000;      -0.30325;1.10439
 40.98800; 4.34000; 99.06584;20.00000;20.00000;      -0.35468;1.10424
 41.10000; 4.35000; 99.05350;20.00000;20.00000;      -0.39202;1.10409
 41.19200; 4.36000; 99.05350;20.00000;20.00000;      -0.39837;1.10396
 41.30200; 4.37000; 99.04527;20.00000;20.00000;      -0.37846;1.10380
 41.40400; 4.38000; 99.04527;20.00000;20.00000;      -0.35772;1.10366
 41.50700; 4.39000; 99.04115;20.00000;20.00000;      -0.35300;1.10352
 41.61300; 4.40000; 99.04115;20.00000;20.00000;      -0.36215;1.10337
 41.71500; 4.41000; 99.03292;20.00000;20.00000;      -0.37716;1.10322
 41.83100; 4.42000; 99.02881;20.00000;20.00000;      -0.38822;1.10306
 41.93300; 4.43000; 99.02881;20.00000;20.00000;      -0.39370;1.10292
 42.03400; 4.44000; 99.02058;20.00000;20.00000;      -0.39776;1.10278
 42.13800; 4.45000; 99.02058;20.00000;20.00000;      -0.40323;1.10263
 42.24900; 4.46000; 99.01235;20.00000;20.00000;      -0.40607;1.10248
 42.34600; 4.47000; 99.01235;20.00000;20.00000;      -0.40321;1.10234
 42.45200; 4.48000; 99.00412;20.00000;20.00000;      -0.39440;1.10219
 42.56500; 4.49000; 99.00412;20.00000;20.00000;      -0.38096;1.10203
 42.66200; 4.50000; 98.99588;20.00000;20.00000;      -0.37216;1.10190
 42.77900; 4.51000; 98.99588;20.00000;20.00000;      -0.38125;1.10173
 42.88500; 4.52000; 98.99177;20.00000;20.00000;      -0.40800;1.10158
 42.98800; 4.53000; 98.99177;20.00000;20.00000;      -0.43486;1.10144
 43.09000; 4.54000; 98.97942;20.00000;20.00000;      -0.44724;1.10130
 43.19400; 4.55000; 98.97531;20.00000;20.00000;      -0.44030;1.10115
 43.32200; 4.56000; 98.97531;20.00000;20.00000;      -0.42983;1.10097
 43.42300; 4.57000; 98.96708;20.00000;20.00000;      -0.44708;1.10083
 43.52500; 4.58000; 98.96708;20.00000;20.00000;      -0.49958;1.10069
 43.64000; 4.59000; 98.96708;20.00000;20.00000;      -0.55601;1.10053
 43.74600; 4.60000; 98.95062;20.00000;20.00000;      -0.58353;1.10038
 43.85800; 4.61000; 98.94239;20.00000;20.00000;      -0.57025;1.10022
 43.96700; 4.62000; 98.94239;20.00000;20.00000;      -0.52382;1.10007
 44.07100; 4.63000; 98.93827;20.00000;20.00000;      -0.47358;1.09992
 44.17600; 4.64000; 98.93004;20.00000;20.00000;      -0.43850;1.09977
 44.29700; 4.65000; 98.93004;20.00000;20.00000;      -0.41498;1.09960
 44.40100; 4.66000; 98.92181;20.00000;20.00000;      -0.40030;1.09946
 44.51700; 4.67000; 98.92181;20.00000;20.00000;      -0.39410;1.09930
 44.61200; 4.68000; 98.91770;20.00000;20.00000;      -0.39744;1.09916
 44.72700; 4.69000; 98.90947;20.00000;20.00000;      -0.41932;1.09900
 44.83000; 4.70000; 98.90947;20.00000;20.00000;      -0.46284;1.09886
 44.94100; 4.71000; 98.90947;20.00000;20.00000;      -0.50892;1.09870
 45.04900; 4.72000; 98.89712;20.00000;20.00000;      -0.53284;1.09855
 45.17500; 4.73000; 98.88889;20.00000;20.00000;      -0.52171;1.09837
 45.29200; 4.74000; 98.88477;20.00000;20.00000;      -0.47992;1.09821
 45.37600; 4.75000; 98.88477;20.00000;20.00000;      -0.43644;1.09809
 45.48900; 4.76000; 98.87654;20.00000;20.00000;      -0.41934;1.09793
 45.62000; 4.77000; 98.87654;20.00000;20.00000;      -0.42771;1.09775
 45.71400; 4.78000; 98.87243;20.00000;20.00000;      -0.44372;1.09762
 45.83300; 4.79000; 98.86420;20.00000;20.00000;      -0.45009;1.09745
 45.94100; 4.80000; 98.86008;20.00000;20.00000;      -0.44133;1.09730
 46.05700; 4.81000; 98.85597;20.00000;20.00000;      -0.42762;1.09714
 46.16800; 4.82000; 98.85185;20.00000;20.00000;      -0.42858;1.09698
 46.28200; 4.83000; 98.85185;20.00000;20.00000;      -0.45249;1.09682
 46.40600; 4.84000; 98.84362;20.00000;20.00000;      -0.49075;1.09665
 46.50700; 4.85000; 98.83951;20.00000;20.00000;      -0.53328;1.09650
 46.62100; 4.86000; 98.83128;20.00000;20.00000;      -0.56902;1.09634
 46.72300; 4.87000; 98.83128;20.00000;20.00000;      -0.58799;1.09620
 46.83800; 4.88000; 98.81893;20.00000;20.00000;      -0.58173;1.09604
 46.96500; 4.89000; 98.81481;20.00000;20.00000;      -0.54712;1.09586
 47.07700; 4.90000; 98.80658;20.00000;20.00000;      -0.48911;1.09571
 47.18200; 4.91000; 98.80658;20.00000;20.00000;      -0.42864;1.09556
 47.30100; 4.92000; 98.79835;20.00000;20.00000;      -0.39709;1.09539
 47.41300; 4.93000; 98.79835;20.00000;20.00000;      -0.41497;1.09523
 47.51600; 4.94000; 98.79835;20.00000;20.00000;      -0.48193;1.09509
 47.63400; 4.95000; 98.79012;20.00000;20.00000;      -0.56705;1.09492
 47.75500; 4.96000; 98.78601;20.00000;20.00000;      -0.62840;1.09475
 47.86300; 4.97000; 98.76955;20.00000;20.00000;      -0.63612;1.09460
 47.98500; 4.98000; 98.76955;20.00000;20.00000;      -0.59041;1.09443
 48.10400; 4.99000; 98.76132;20.00000;20.00000;      -0.51536;1.09426
 48.21200; 5.00000; 98.75720;20.00000;20.00000;      -0.44428;1.09411
 48.32800; 5.01000; 98.75309;20.00000;20.00000;      -0.40572;1.09395
 48.43300; 5.02000; 98.75309;20.00000;20.00000;      -0.40684;1.09380
 48.55900; 5.03000; 98.74897;20.00000;20.00000;      -0.44868;1.09363
 48.66900; 5.04000; 98.74074;20.00000;20.00000;      -0.51937;1.09347
 48.78100; 5.05000; 98.74074;20.00000;20.00000;      -0.59219;1.09331
 48.90400; 5.06000; 98.73251;20.00000;20.00000;      -0.64083;1.09314
 49.02600; 5.07000; 98.72016;20.00000;20.00000;      -0.64963;1.09297
 49.14000; 5.08000; 98.71605;20.00000;20.00000;      -0.62212;1.09281
 49.24500; 5.09000; 98.70782;20.00000;20.00000;      -0.57870;1.09266
 49.36400; 5.10000; 98.70782;20.00000;20.00000;      -0.54698;1.09250
 49.49400; 5.11000; 98.69959;20.00000;20.00000;      -0.53855;1.09231
 49.59700; 5.12000; 98.69547;20.00000;20.00000;      -0.55408;1.09217
 49.71100; 5.13000; 98.68724;20.00000;20.00000;      -0.59226;1.09201
 49.82700; 5.14000; 98.68724;20.00000;20.00000;      -0.63810;1.09185
 49.95400; 5.15000; 98.67901;20.00000;20.00000;      -0.66926;1.09167
 50.06500; 5.16000; 98.66667;20.00000;20.00000;      -0.66946;1.09151
 50.18400; 5.17000; 98.65844;20.00000;20.00000;      -0.64146;1.09134
 50.30100; 5.18000; 98.65844;20.00000;20.00000;      -0.60592;1.09118
 50.42400; 5.19000; 98.65021;20.00000;20.00000;      -0.58821;1.09101
 50.53600; 5.20000; 98.64609;20.00000;20.00000;      -0.60094;1.09085
 50.64100; 5.21000; 98.63786;20.00000;20.00000;      -0.62643;1.09070
 50.78000; 5.22000; 98.63786;20.00000;20.00000;      -0.63831;1.09051
 50.89400; 5.23000; 98.62140;20.00000;20.00000;      -0.62098;1.09035
 51.01100; 5.24000; 98.61728;20.00000;20.00000;      -0.57739;1.09018
 51.12600; 5.25000; 98.61317;20.00000;20.00000;      -0.53277;1.09002
 51.24100; 5.26000; 98.60905;20.00000;20.00000;      -0.51100;1.08986
 51.35800; 5.27000; 98.60905;20.00000;20.00000;      -0.51669;1.08970
 51.49400; 5.28000; 98.59671;20.00000;20.00000;      -0.53492;1.08951
 51.60000; 5.29000; 98.59259;20.00000;20.00000;      -0.55461;1.08936
 51.72000; 5.30000; 98.58848;20.00000;20.00000;      -0.57335;1.08919
 51.84500; 5.31000; 98.58436;20.00000;20.00000;      -0.58998;1.08901
 51.96600; 5.32000; 98.57613;20.00000;20.00000;      -0.60264;1.08884
 52.08100; 5.33000; 98.56790;20.00000;20.00000;      -0.60825;1.08868
 52.20000; 5.34000; 98.56379;20.00000;20.00000;      -0.60861;1.08851
 52.31300; 5.35000; 98.55967;20.00000;20.00000;      -0.60730;1.08836
 52.45100; 5.36000; 98.55144;20.00000;20.00000;      -0.60960;1.08816
 52.57100; 5.37000; 98.54321;20.00000;20.00000;      -0.61299;1.08799
 52.68700; 5.38000; 98.54321;20.00000;20.00000;      -0.61203;1.08783
 52.80600; 5.39000; 98.53086;20.00000;20.00000;      -0.60803;1.08766
 52.93200; 5.40000; 98.52675;20.00000;20.00000;      -0.60301;1.08749
 53.03700; 5.41000; 98.52263;20.00000;20.00000;      -0.59716;1.08734
 53.17000; 5.42000; 98.51440;20.00000;20.00000;      -0.58860;1.08715
 53.30000; 5.43000; 98.51029;20.00000;20.00000;      -0.57663;1.08697
 53.41700; 5.44000; 98.50206;20.00000;20.00000;      -0.55829;1.08681
 53.52700; 5.45000; 98.49794;20.00000;20.00000;      -0.53582;1.08665
 53.66000; 5.46000; 98.49383;20.00000;20.00000;      -0.51735;1.08646
 53.76900; 5.47000; 98.48560;20.00000;20.00000;      -0.51085;1.08631
 53.88500; 5.48000; 98.48560;20.00000;20.00000;      -0.52157;1.08615
 54.01200; 5.49000; 98.47737;20.00000;20.00000;      -0.54852;1.08597
 54.13500; 5.50000; 98.47325;20.00000;20.00000;      -0.59105;1.08580
 54.25900; 5.51000; 98.46502;20.00000;20.00000;      -0.63810;1.08562
 54.37000; 5.52000; 98.46502;20.00000;20.00000;      -0.67046;1.08547
 54.51500; 5.53000; 98.44856;20.00000;20.00000;      -0.67462;1.08526
 54.63900; 5.54000; 98.44444;20.00000;20.00000;      -0.65202;1.08509
 54.74900; 5.55000; 98.43621;20.00000;20.00000;      -0.61915;1.08493
 54.87600; 5.56000; 98.43621;20.00000;20.00000;      -0.59191;1.08476
 54.98700; 5.57000; 98.42798;20.00000;20.00000;      -0.57599;1.08460
 55.13100; 5.58000; 98.41975;20.00000;20.00000;      -0.56277;1.08440
 55.23900; 5.59000; 98.41564;20.00000;20.00000;      -0.54443;1.08425
 55.36100; 5.60000; 98.41152;20.00000;20.00000;      -0.52702;1.08408
 55.48700; 5.61000; 98.40329;20.00000;20.00000;      -0.52335;1.08390
 55.61400; 5.62000; 98.40329;20.00000;20.00000;      -0.54005;1.08372
 55.74600; 5.63000; 98.39506;20.00000;20.00000;      -0.57372;1.08353
 55.85900; 5.64000; 98.39095;20.00000;20.00000;      -0.61515;1.08338
 55.98300; 5.65000; 98.38272;20.00000;20.00000;      -0.65663;1.08320
 56.10500; 5.66000; 98.37449;20.00000;20.00000;      -0.70016;1.08303
 56.23800; 5.67000; 98.37037;20.00000;20.00000;      -0.74436;1.08284
 56.35200; 5.68000; 98.36626;20.00000;20.00000;      -0.77343;1.08268
 56.49400; 5.69000; 98.34979;20.00000;20.00000;      -0.77253;1.08248
 56.62400; 5.70000; 98.34156;20.00000;20.00000;      -0.74285;1.08230
 56.72000; 5.71000; 98.33745;20.00000;20.00000;      -0.70168;1.08217
 56.86800; 5.72000; 98.33333;20.00000;20.00000;      -0.67211;1.08196
 56.99600; 5.73000; 98.32510;20.00000;20.00000;      -0.66555;1.08178
 57.11500; 5.74000; 98.31687;20.00000;20.00000;      -0.67566;1.08161
 57.24100; 5.75000; 98.31276;20.00000;20.00000;      -0.69350;1.08143
 57.36000; 5.76000; 98.30453;20.00000;20.00000;      -0.72269;1.08127
 57.49300; 5.77000; 98.29630;20.00000;20.00000;      -0.76767;1.08108
 57.61600; 5.78000; 98.29218;20.00000;20.00000;      -0.81676;1.08091
 57.74500; 5.79000; 98.28395;20.00000;20.00000;      -0.84985;1.08073
 57.86600; 5.80000; 98.26749;20.00000;20.00000;      -0.84888;1.08056
 57.98900; 5.81000; 98.26337;20.00000;20.00000;      -0.81453;1.08038
 58.12300; 5.82000; 98.25103;20.00000;20.00000;      -0.77137;1.08019
 58.23300; 5.83000; 98.25103;20.00000;20.00000;      -0.74531;1.08004
 58.36400; 5.84000; 98.24280;20.00000;20.00000;      -0.74702;1.07986
 58.49100; 5.85000; 98.23045;20.00000;20.00000;      -0.77465;1.07968
 58.61700; 5.86000; 98.22634;20.00000;20.00000;      -0.81492;1.07950
 58.73700; 5.87000; 98.22222;20.00000;20.00000;      -0.84296;1.07933
 58.87200; 5.88000; 98.20576;20.00000;20.00000;      -0.83941;1.07914
 58.99900; 5.89000; 98.19753;20.00000;20.00000;      -0.79467;1.07896
 59.13000; 5.90000; 98.18930;20.00000;20.00000;      -0.71472;1.07878
 59.26500; 5.91000; 98.18519;20.00000;20.00000;      -0.63201;1.07859
 59.37400; 5.92000; 98.17695;20.00000;20.00000;      -0.57787;1.07844
 59.52200; 5.93000; 98.17695;20.00000;20.00000;      -0.56359;1.07823
 59.64200; 5.94000; 98.16872;20.00000;20.00000;      -0.58127;1.07806
 59.77400; 5.95000; 98.16461;20.00000;20.00000;      -0.61136;1.07788
 59.90000; 5.96000; 98.15638;20.00000;20.00000;      -0.63615;1.07770
 60.01900; 5.97000; 98.14815;20.00000;20.00000;      -0.65223;1.07753
 60.15400; 5.98000; 98.14403;20.00000;20.00000;      -0.67425;1.07734
 60.28400; 5.99000; 98.13580;20.00000;20.00000;      -0.70941;1.07716
 60.39200; 6.00000; 98.13580;20.00000;20.00000;      -0.74648;1.07701
 60.53300; 6.01000; 98.11934;20.00000;20.00000;      -0.76382;1.07681
 60.65200; 6.02000; 98.11111;20.00000;20.00000;      -0.75529;1.07664
 60.79600; 6.03000; 98.10288;20.00000;20.00000;      -0.73917;1.07644
 60.91100; 6.04000; 98.10288;20.00000;20.00000;      -0.73662;1.07628
 61.04600; 6.05000; 98.09465;20.00000;20.00000;      -0.75161;1.07609
 61.17200; 6.06000; 98.08230;20.00000;20.00000;      -0.76859;1.07591
 61.30400; 6.07000; 98.07407;20.00000;20.00000;      -0.77172;1.07572
 61.42300; 6.08000; 98.06996;20.00000;20.00000;      -0.75639;1.07556
 61.56000; 6.09000; 98.06173;20.00000;20.00000;      -0.73525;1.07537
 61.68700; 6.10000; 98.04938;20.00000;20.00000;      -0.72534;1.07519
 61.81100; 6.11000; 98.04938;20.00000;20.00000;      -0.73326;1.07501
 61.94500; 6.12000; 98.04115;20.00000;20.00000;      -0.75249;1.07482
 62.09500; 6.13000; 98.03292;20.00000;20.00000;      -0.76911;1.07461
 62.21700; 6.14000; 98.02058;20.00000;20.00000;      -0.76802;1.07444
 62.33800; 6.15000; 98.01646;20.00000;20.00000;      -0.74137;1.07427
 62.46300; 6.16000; 98.00823;20.00000;20.00000;      -0.70252;1.07410
 62.60400; 6.17000; 98.00000;20.00000;20.00000;      -0.67160;1.07390
 62.72500; 6.18000; 97.99588;20.00000;20.00000;      -0.65763;1.07373
 62.85300; 6.19000; 97.99177;20.00000;20.00000;      -0.66400;1.07355
 62.98300; 6.20000; 97.97942;20.00000;20.00000;      -0.68626;1.07337
 63.11700; 6.21000; 97.97942;20.00000;20.00000;      -0.70913;1.07318
 63.25600; 6.22000; 97.96708;20.00000;20.00000;      -0.72086;1.07298
 63.36400; 6.23000; 97.95885;20.00000;20.00000;      -0.72110;1.07283
 63.50900; 6.24000; 97.95473;20.00000;20.00000;      -0.71326;1.07263
 63.64800; 6.25000; 97.94650;20.00000;20.00000;      -0.70567;1.07243
 63.76900; 6.26000; 97.93827;20.00000;20.00000;      -0.71031;1.07226
 63.89700; 6.27000; 97.93416;20.00000;20.00000;      -0.72681;1.07208
 64.03400; 6.28000; 97.92593;20.00000;20.00000;      -0.74882;1.07189
 64.15200; 6.29000; 97.91770;20.00000;20.00000;      -0.76737;1.07172
 64.28100; 6.30000; 97.90947;20.00000;20.00000;      -0.77347;1.07154
 64.42200; 6.31000; 97.90123;20.00000;20.00000;      -0.76941;1.07134
 64.55200; 6.32000; 97.89300;20.00000;20.00000;      -0.76553;1.07116
 64.68300; 6.33000; 97.88889;20.00000;20.00000;      -0.77522;1.07098
 64.82700; 6.34000; 97.87654;20.00000;20.00000;      -0.79904;1.07077
 64.93700; 6.35000; 97.87654;20.00000;20.00000;      -0.82038;1.07062
 65.07300; 6.36000; 97.86008;20.00000;20.00000;      -0.81781;1.07043
 65.21000; 6.37000; 97.85185;20.00000;20.00000;      -0.78520;1.07024
 65.35400; 6.38000; 97.84362;20.00000;20.00000;      -0.74123;1.07003
 65.47200; 6.39000; 97.83951;20.00000;20.00000;      -0.71396;1.06987
 65.61900; 6.40000; 97.83539;20.00000;20.00000;      -0.71903;1.06966
 65.73200; 6.41000; 97.82716;20.00000;20.00000;      -0.74762;1.06950
 65.85800; 6.42000; 97.81481;20.00000;20.00000;      -0.78418;1.06932
